student_id,attendance,marks,assignment,lms,risk_score,risk_label
54909,53,78,92,23,21.03,Low
54910,64,62,99,54,10.67,Low
54911,95,88,65,17,15.3,Low
54912,75,31,36,37,30.5,Low
54913,33,66,84,51,30.5,Low
54914,79,77,90,14,10.6,Low
54915,69,76,56,40,18.0,Low
54916,62,94,93,62,12.13,Low
54917,52,80,80,52,21.07,Low
54918,80,82,53,41,15.3,Low
54919,58,25,41,17,44.17,Low
54920,62,80,88,94,9.93,Low
54921,63,30,22,44,39.6,Low
54922,72,30,93,40,21.0,Low
54923,76,20,35,20,39.0,Low
54924,78,55,94,93,1.9,Low
54925,77,32,87,13,22.1,Low
54926,69,50,77,92,8.6,Low
54927,62,96,59,80,17.13,Low
54928,86,96,64,68,10.4,Low
54929,69,95,59,53,16.1,Low
54930,91,53,67,30,13.6,Low
54931,94,83,36,46,18.2,Low
54932,90,33,21,55,30.5,Low
54933,58,98,49,11,28.17,Low
54934,49,90,94,45,20.57,Low
54935,83,94,44,51,16.1,Low
54936,46,36,51,12,42.47,Low
54937,82,89,40,20,20.0,Low
54938,92,85,85,22,10.8,Low
54939,51,84,59,75,23.5,Low
54940,89,57,30,18,22.2,Low
54941,98,95,79,29,11.3,Low
54942,63,49,85,16,18.4,Low
54943,32,68,34,14,44.73,Low
54944,59,60,43,40,25.93,Low
54945,90,62,82,86,5.0,Low
54946,73,91,90,48,8.27,Low
54947,39,59,74,75,26.9,Low
54948,62,63,97,58,11.73,Low
54949,50,56,55,56,26.73,Low
54950,96,62,98,62,4.2,Low
54951,87,84,45,66,14.4,Low
54952,31,65,71,44,34.87,Low
54953,88,90,27,88,15.8,Low
54954,86,85,85,52,7.8,Low
54955,92,46,81,42,12.0,Low
54956,58,30,47,88,32.87,Low
54957,64,85,98,23,13.97,Low
54958,79,86,65,72,9.8,Low
54959,67,41,46,83,22.17,Low
54960,38,34,43,73,43.43,Low
54961,37,31,52,60,45.27,Medium
54962,74,43,71,28,17.73,Low
54963,84,85,59,97,8.5,Low
54964,90,49,49,96,11.2,Low
54965,38,50,34,70,35.93,Low
54966,46,84,35,65,31.97,Low
54967,64,27,77,68,27.47,Low
54968,60,74,56,55,21.3,Low
54969,32,93,49,79,35.23,Low
54970,71,61,53,60,15.53,Low
54971,41,42,56,59,35.83,Low
54972,41,90,88,28,27.73,Low
54973,92,62,23,27,22.7,Low
54974,88,65,43,85,12.9,Low
54975,45,35,34,37,44.5,Low
54976,32,88,57,37,37.83,Low
54977,38,42,79,70,31.73,Low
54978,67,95,25,71,22.17,Low
54979,67,45,43,56,23.07,Low
54980,49,54,61,32,28.47,Low
54981,57,82,90,16,20.0,Low
54982,81,68,90,50,7.0,Low
54983,67,36,86,39,21.57,Low
54984,30,66,21,44,45.4,Medium
54985,41,61,88,66,23.93,Low
54986,66,33,32,66,32.0,Low
54987,40,60,67,35,31.77,Low
54988,53,55,66,68,21.73,Low
54989,94,76,95,95,1.5,Low
54990,88,38,68,65,17.1,Low
54991,76,36,86,84,12.8,Low
54992,84,63,55,83,10.7,Low
54993,98,71,29,94,14.8,Low
54994,72,78,64,83,10.5,Low
54995,35,85,66,18,36.33,Low
54996,42,67,27,92,33.0,Low
54997,86,86,46,18,19.0,Low
54998,36,73,70,83,28.5,Low
54999,92,82,25,85,16.5,Low
55000,62,46,91,78,13.33,Low
55001,97,42,31,42,24.4,Low
55002,93,34,60,38,23.8,Low
55003,35,68,66,61,32.03,Low
55004,96,80,31,66,17.2,Low
55005,41,71,94,21,27.23,Low
55006,35,78,75,55,30.83,Low
55007,97,32,23,91,27.1,Low
55008,38,27,72,39,45.23,Medium
55009,70,62,50,55,17.17,Low
55010,51,79,86,61,19.5,Low
55011,91,87,25,92,15.8,Low
55012,77,25,89,94,17.8,Low
55013,49,26,21,17,52.37,Medium
55014,68,88,42,30,22.33,Low
55015,41,51,53,87,28.83,Low
55016,75,56,79,81,6.1,Low
55017,77,26,92,37,22.3,Low
55018,34,99,76,30,33.67,Low
55019,68,61,80,77,10.03,Low
55020,38,99,26,34,41.13,Low
55021,87,24,30,76,32.0,Low
55022,73,63,22,11,25.57,Low
55023,31,46,83,91,30.17,Low
55024,79,35,50,23,26.7,Low
55025,75,35,49,15,27.7,Low
55026,60,70,62,38,21.8,Low
55027,54,96,72,56,21.2,Low
55028,37,60,92,17,30.17,Low
55029,37,52,66,57,31.37,Low
55030,71,74,70,17,16.43,Low
55031,34,80,25,91,37.77,Low
55032,80,83,43,85,12.9,Low
55033,96,76,23,35,21.9,Low
55034,49,84,62,43,27.17,Low
55035,68,60,23,32,25.93,Low
55036,72,35,62,69,21.3,Low
55037,69,22,52,47,34.9,Low
55038,80,61,29,16,22.6,Low
55039,75,79,90,36,8.4,Low
55040,68,41,99,96,9.73,Low
55041,80,64,97,77,2.9,Low
55042,48,61,26,12,38.0,Low
55043,55,44,89,86,17.87,Low
55044,47,29,74,36,39.13,Low
55045,44,21,25,17,57.23,Medium
55046,62,43,31,98,25.13,Low
55047,99,56,67,90,7.6,Low
55048,52,41,52,80,29.27,Low
55049,84,28,21,88,30.2,Low
55050,33,85,27,48,42.2,Low
55051,58,55,57,23,25.37,Low
55052,61,54,61,68,18.47,Low
55053,42,53,92,12,28.0,Low
55054,40,66,56,77,29.77,Low
55055,92,67,92,95,2.1,Low
55056,92,74,98,93,1.1,Low
55057,46,37,66,45,35.57,Low
55058,62,98,63,82,16.13,Low
55059,98,62,85,20,11.0,Low
55060,78,60,77,37,10.9,Low
55061,71,31,81,58,21.53,Low
55062,74,80,49,12,19.53,Low
55063,99,64,53,42,15.2,Low
55064,35,67,82,59,29.03,Low
55065,97,84,72,23,13.3,Low
55066,49,27,58,37,42.37,Low
55067,54,41,84,52,24.6,Low
55068,57,53,24,65,28.3,Low
55069,47,89,68,90,22.33,Low
55070,78,63,78,23,12.1,Low
55071,60,82,95,92,9.8,Low
55072,60,72,40,62,23.8,Low
55073,77,61,50,32,16.8,Low
55074,91,64,57,85,10.1,Low
55075,34,85,48,97,32.57,Low
55076,38,37,26,24,49.93,Medium
55077,44,54,74,93,22.43,Low
55078,66,67,35,76,20.2,Low
55079,53,89,59,65,23.43,Low
55080,47,59,22,57,34.83,Low
55081,63,78,52,38,22.2,Low
55082,34,92,72,88,28.67,Low
55083,43,91,82,23,28.37,Low
55084,47,79,20,43,36.63,Low
55085,59,33,90,47,26.03,Low
55086,58,56,99,60,13.27,Low
55087,78,70,52,62,13.4,Low
55088,86,86,24,93,15.9,Low
55089,49,40,73,21,33.17,Low
55090,72,20,32,78,35.4,Low
55091,57,84,88,66,15.4,Low
55092,85,54,64,40,13.2,Low
55093,43,28,36,57,47.37,Medium
55094,62,68,60,61,18.83,Low
55095,89,41,53,96,15.2,Low
55096,57,58,54,17,27.1,Low
55097,71,98,88,42,10.33,Low
55098,59,53,81,88,13.53,Low
55099,69,50,27,55,22.3,Low
55100,32,22,68,77,48.43,Medium
55101,63,28,26,74,37.0,Low
55102,33,22,31,38,59.2,Medium
55103,49,25,46,82,41.47,Low
55104,94,83,68,14,15.0,Low
55105,40,72,21,57,38.77,Low
55106,33,27,50,23,53.9,Medium
55107,97,51,79,12,13.0,Low
55108,90,60,44,45,16.7,Low
55109,40,34,99,95,28.97,Low
55110,73,82,29,54,19.87,Low
55111,87,69,77,28,11.8,Low
55112,78,60,78,29,11.5,Low
55113,57,65,99,96,10.2,Low
55114,97,34,76,43,20.1,Low
55115,75,89,82,44,9.2,Low
55116,71,90,78,61,10.43,Low
55117,71,84,38,58,18.73,Low
55118,65,35,74,14,28.13,Low
55119,49,43,27,61,36.57,Low
55120,30,86,29,19,46.3,Medium
55121,84,73,73,42,11.2,Low
55122,97,63,97,19,8.7,Low
55123,88,93,89,76,4.6,Low
55124,74,93,99,60,4.73,Low
55125,96,28,67,95,20.3,Low
55126,44,45,40,66,34.93,Low
55127,41,39,26,60,43.53,Low
55128,63,85,79,56,15.0,Low
55129,97,95,70,59,10.1,Low
55130,43,51,27,74,34.27,Low
55131,37,24,88,56,42.67,Low
55132,69,98,44,75,16.9,Low
55133,50,51,31,83,28.83,Low
55134,61,96,72,66,16.47,Low
55135,66,76,68,93,11.9,Low
55136,91,52,78,76,6.8,Low
55137,78,68,55,49,14.1,Low
55138,85,59,89,92,3.0,Low
55139,37,21,72,37,49.57,Medium
55140,38,39,94,84,29.13,Low
55141,60,79,84,53,15.9,Low
55142,90,44,47,31,21.1,Low
55143,85,38,77,57,16.1,Low
55144,84,72,92,80,3.6,Low
55145,73,53,60,96,9.47,Low
55146,71,57,58,57,14.83,Low
55147,77,55,69,18,14.4,Low
55148,90,42,44,52,20.8,Low
55149,52,51,52,33,28.57,Low
55150,71,39,25,40,29.73,Low
55151,52,31,92,82,27.07,Low
55152,36,57,20,36,43.2,Low
55153,89,55,96,39,6.9,Low
55154,33,83,77,13,35.7,Low
55155,85,85,38,40,18.4,Low
55156,76,88,71,18,14.0,Low
55157,51,47,95,15,24.1,Low
55158,65,66,23,48,25.93,Low
55159,31,54,38,41,41.77,Low
55160,62,59,89,57,13.43,Low
55161,98,82,50,58,14.2,Low
55162,77,32,40,10,31.8,Low
55163,41,49,80,10,31.73,Low
55164,63,96,22,33,28.7,Low
55165,68,87,44,86,16.33,Low
55166,92,53,22,85,17.1,Low
55167,44,60,71,66,25.73,Low
55168,84,40,41,84,19.4,Low
55169,78,38,45,38,24.4,Low
55170,78,69,30,16,22.4,Low
55171,30,28,51,22,54.8,Medium
55172,44,25,53,79,43.03,Low
55173,63,69,35,35,25.9,Low
55174,51,58,46,99,23.7,Low
55175,55,36,66,29,32.97,Low
55176,96,99,65,47,12.3,Low
55177,59,37,26,96,31.53,Low
55178,98,32,61,42,24.4,Low
55179,62,45,45,82,22.73,Low
55180,63,97,35,61,23.3,Low
55181,68,75,93,71,8.03,Low
55182,79,21,68,68,27.0,Low
55183,92,23,60,23,31.9,Low
55184,91,31,90,37,19.7,Low
55185,87,63,62,90,8.6,Low
55186,54,90,58,94,20.2,Low
55187,98,62,29,28,21.4,Low
55188,45,22,66,90,40.6,Low
55189,65,48,53,70,18.93,Low
55190,51,22,99,81,31.7,Low
55191,68,89,51,15,22.03,Low
55192,91,60,21,35,22.3,Low
55193,81,20,92,80,21.6,Low
55194,42,50,98,54,22.6,Low
55195,32,67,36,59,39.83,Low
55196,52,69,70,48,23.47,Low
55197,59,68,38,77,23.23,Low
55198,96,43,44,58,19.6,Low
55199,34,44,42,87,38.37,Low
55200,99,79,30,72,16.8,Low
55201,77,40,81,58,14.0,Low
55202,72,36,47,75,23.1,Low
55203,94,59,67,81,8.5,Low
55204,71,58,46,73,15.63,Low
55205,68,33,32,94,28.13,Low
55206,74,77,20,80,18.53,Low
55207,30,75,68,92,31.2,Low
55208,61,23,84,52,31.67,Low
55209,40,39,68,87,32.97,Low
55210,80,70,49,75,12.7,Low
55211,38,57,64,72,29.73,Low
55212,84,27,95,39,20.9,Low
55213,99,84,83,83,5.1,Low
55214,78,82,63,10,16.4,Low
55215,80,67,55,42,14.8,Low
55216,76,46,83,41,11.7,Low
55217,55,62,44,66,25.27,Low
55218,69,31,38,48,32.2,Low
55219,35,25,49,77,48.83,Medium
55220,78,86,80,55,8.5,Low
55221,52,68,47,11,31.77,Low
55222,38,61,56,86,29.93,Low
55223,42,49,36,53,35.7,Low
55224,33,44,79,67,33.5,Low
55225,53,77,48,20,30.13,Low
55226,99,21,59,14,34.2,Low
55227,61,28,64,82,29.67,Low
55228,99,25,22,76,33.0,Low
55229,65,34,92,23,24.23,Low
55230,64,54,20,92,22.67,Low
55231,56,98,72,70,18.73,Low
55232,88,45,64,17,18.5,Low
55233,47,27,24,74,46.53,Medium
55234,38,69,67,39,32.43,Low
55235,50,65,25,73,31.03,Low
55236,89,44,57,94,12.8,Low
55237,46,58,82,10,28.07,Low
55238,87,42,28,32,26.0,Low
55239,69,54,83,64,10.2,Low
55240,93,74,65,39,13.1,Low
55241,65,55,39,65,21.03,Low
55242,93,86,95,16,9.4,Low
55243,61,22,95,33,31.97,Low
55244,76,84,93,50,6.4,Low
55245,34,49,88,75,27.37,Low
55246,71,92,99,44,7.93,Low
55247,39,78,94,54,25.0,Low
55248,88,26,83,22,25.6,Low
55249,83,58,81,15,12.3,Low
55250,84,42,62,32,19.2,Low
55251,47,82,38,27,34.63,Low
55252,57,20,21,15,51.9,Medium
55253,72,30,93,91,15.9,Low
55254,51,25,70,39,39.9,Low
55255,42,92,88,51,24.9,Low
55256,75,68,20,68,19.2,Low
55257,75,74,77,72,7.4,Low
55258,39,21,39,68,52.0,Medium
55259,95,62,75,72,7.8,Low
55260,37,50,98,25,28.17,Low
55261,33,58,74,76,30.0,Low
55262,94,36,91,82,12.0,Low
55263,74,35,25,38,30.73,Low
55264,53,95,95,50,17.73,Low
55265,68,63,36,91,17.43,Low
55266,89,34,66,69,19.5,Low
55267,43,91,66,58,28.07,Low
55268,93,78,40,31,18.9,Low
55269,93,35,95,30,17.0,Low
55270,38,67,35,18,40.93,Low
55271,37,64,44,76,33.87,Low
55272,92,31,46,86,23.6,Low
55273,56,34,53,53,33.83,Low
55274,89,67,45,84,12.6,Low
55275,85,85,92,51,6.5,Low
55276,63,77,76,40,17.2,Low
55277,71,94,34,53,20.03,Low
55278,96,37,91,75,12.1,Low
55279,50,69,75,37,24.63,Low
55280,32,45,65,43,38.63,Low
55281,64,30,50,12,36.67,Low
55282,88,79,32,91,14.5,Low
55283,55,98,25,82,27.47,Low
55284,93,58,81,98,4.0,Low
55285,32,39,58,35,44.43,Low
55286,31,28,81,39,46.57,Medium
55287,31,57,37,87,37.37,Low
55288,78,62,67,51,11.5,Low
55289,49,53,71,78,21.87,Low
55290,80,73,32,59,17.7,Low
55291,44,54,42,38,34.33,Low
55292,51,52,37,11,34.3,Low
55293,68,62,40,83,17.43,Low
55294,40,30,46,20,49.47,Medium
55295,67,64,41,10,25.07,Low
55296,36,95,85,26,31.2,Low
55297,99,56,33,64,17.0,Low
55298,85,27,59,41,27.9,Low
55299,72,52,95,74,5.2,Low
55300,52,79,40,19,32.37,Low
55301,65,88,40,15,25.83,Low
55302,53,83,61,67,22.83,Low
55303,59,54,96,58,13.53,Low
55304,71,37,79,31,21.03,Low
55305,52,49,55,79,23.97,Low
55306,61,99,69,55,18.17,Low
55307,50,55,50,43,29.03,Low
55308,89,45,31,97,17.1,Low
55309,95,36,45,46,24.8,Low
55310,48,97,97,85,16.5,Low
55311,45,60,20,39,38.1,Low
55312,41,38,69,11,40.43,Low
55313,76,62,85,66,6.4,Low
55314,42,56,90,87,20.9,Low
55315,50,29,53,30,42.33,Low
55316,98,77,57,25,16.1,Low
55317,73,63,29,80,17.27,Low
55318,86,56,72,78,7.8,Low
55319,86,94,34,18,21.4,Low
55320,78,31,47,93,22.7,Low
55321,96,21,45,61,32.3,Low
55322,56,50,82,26,21.13,Low
55323,42,63,65,29,31.7,Low
55324,84,64,21,34,22.4,Low
55325,68,47,28,45,25.43,Low
55326,51,36,23,48,41.8,Low
55327,50,38,34,21,41.63,Low
55328,34,66,34,95,35.57,Low
55329,68,75,52,70,16.33,Low
55330,81,65,48,54,15.0,Low
55331,54,36,40,82,33.4,Low
55332,78,30,82,31,22.5,Low
55333,62,52,27,58,25.73,Low
55334,78,25,22,56,35.0,Low
55335,44,57,49,23,34.43,Low
55336,82,20,91,74,22.4,Low
55337,72,98,83,15,13.5,Low
55338,97,81,94,17,9.5,Low
55339,63,21,26,90,39.6,Low
55340,71,99,78,36,12.93,Low
55341,49,88,35,99,26.97,Low
55342,92,98,68,26,13.8,Low
55343,62,29,72,99,25.23,Low
55344,65,37,42,32,31.53,Low
55345,57,82,68,34,22.6,Low
55346,42,45,24,54,40.4,Low
55347,44,58,80,52,25.33,Low
55348,55,44,63,29,28.77,Low
55349,79,74,30,68,17.2,Low
55350,63,77,31,79,22.3,Low
55351,40,31,43,62,45.27,Medium
55352,82,61,37,68,15.8,Low
55353,96,68,62,12,16.4,Low
55354,84,67,56,65,12.3,Low
55355,30,21,31,27,62.5,Medium
55356,68,63,33,64,20.73,Low
55357,39,21,78,49,46.1,Medium
55358,77,38,49,65,20.9,Low
55359,35,37,26,34,50.53,Medium
55360,37,68,55,31,36.17,Low
55361,56,94,66,69,20.03,Low
55362,69,33,54,44,28.2,Low
55363,91,46,81,57,10.5,Low
55364,95,58,46,99,10.9,Low
55365,55,28,41,62,39.47,Low
55366,87,39,43,54,22.6,Low
55367,73,76,81,82,6.67,Low
55368,80,76,92,36,8.0,Low
55369,75,51,33,25,20.9,Low
55370,70,35,30,91,26.57,Low
55371,48,82,46,48,30.4,Low
55372,41,61,59,38,32.53,Low
55373,57,81,21,84,27.0,Low
55374,45,75,95,38,23.2,Low
55375,77,72,88,71,5.3,Low
55376,84,66,27,17,22.9,Low
55377,87,80,30,32,20.8,Low
55378,89,60,20,67,19.3,Low
55379,60,31,94,95,21.1,Low
55380,46,56,46,66,29.67,Low
55381,89,79,78,84,6.0,Low
55382,82,39,75,85,13.1,Low
55383,65,28,40,97,30.83,Low
55384,95,22,48,24,34.8,Low
55385,31,94,98,57,28.17,Low
55386,47,86,48,14,33.93,Low
55387,34,33,81,98,36.07,Low
55388,53,82,71,45,23.03,Low
55389,41,22,46,99,45.83,Medium
55390,50,98,24,23,36.23,Low
55391,44,62,38,58,33.13,Low
55392,69,78,31,39,23.1,Low
55393,75,56,68,81,8.3,Low
55394,49,79,82,21,25.37,Low
55395,61,96,78,88,13.07,Low
55396,64,26,66,59,31.17,Low
55397,43,30,53,80,40.47,Low
55398,63,58,31,67,23.5,Low
55399,81,33,86,41,18.9,Low
55400,59,86,96,82,11.13,Low
55401,50,91,73,58,22.93,Low
55402,84,90,91,46,7.2,Low
55403,44,94,40,49,33.63,Low
55404,81,74,92,10,10.6,Low
55405,71,96,97,29,9.83,Low
55406,70,58,69,68,12.07,Low
55407,69,47,83,88,9.6,Low
55408,73,32,41,72,26.47,Low
55409,90,51,22,51,20.5,Low
55410,53,51,69,21,25.83,Low
55411,32,38,60,98,38.33,Low
55412,55,55,86,39,19.57,Low
55413,67,36,96,41,19.37,Low
55414,75,73,29,64,17.8,Low
55415,30,61,20,77,42.3,Low
55416,45,63,73,79,23.5,Low
55417,59,46,48,35,27.83,Low
55418,96,41,44,78,18.8,Low
55419,70,85,54,31,18.77,Low
55420,62,54,97,18,15.73,Low
55421,60,39,66,25,28.9,Low
55422,95,62,91,72,4.6,Low
55423,45,96,59,95,24.7,Low
55424,70,43,52,94,17.07,Low
55425,72,81,46,77,14.7,Low
55426,31,22,36,38,59.27,Medium
55427,73,20,85,72,24.87,Low
55428,86,60,36,11,21.7,Low
55429,34,42,64,67,37.17,Low
55430,73,38,62,28,23.07,Low
55431,96,22,70,56,27.2,Low
55432,79,23,72,20,29.8,Low
55433,61,73,90,68,12.67,Low
55434,67,67,36,53,21.77,Low
55435,52,94,86,19,23.17,Low
55436,39,77,60,99,27.3,Low
55437,41,53,94,63,23.03,Low
55438,40,76,58,72,29.87,Low
55439,99,30,28,68,29.6,Low
55440,44,91,52,29,33.23,Low
55441,44,25,48,56,46.33,Medium
55442,80,23,87,96,19.2,Low
55443,82,48,83,90,5.6,Low
55444,61,79,26,28,29.47,Low
55445,52,31,70,94,30.27,Low
55446,41,93,81,53,26.63,Low
55447,35,59,74,16,34.93,Low
55448,84,80,39,75,14.7,Low
55449,53,98,43,91,24.03,Low
55450,77,42,59,57,17.3,Low
55451,84,90,34,97,13.5,Low
55452,83,65,68,79,8.5,Low
55453,89,98,93,26,8.8,Low
55454,44,78,20,61,36.43,Low
55455,84,31,64,42,24.4,Low
55456,61,67,38,91,20.77,Low
55457,56,75,76,43,20.63,Low
55458,77,73,55,54,13.6,Low
55459,65,34,21,16,39.13,Low
55460,36,78,33,37,40.5,Low
55461,51,94,43,21,32.1,Low
55462,96,67,56,25,16.3,Low
55463,66,53,79,36,15.4,Low
55464,58,20,72,89,33.77,Low
55465,47,50,32,17,36.83,Low
55466,84,52,73,11,14.3,Low
55467,78,67,30,42,19.8,Low
55468,95,65,65,93,7.7,Low
55469,94,92,73,29,12.5,Low
55470,57,38,41,67,31.9,Low
55471,84,86,96,38,7.0,Low
55472,89,65,70,69,9.1,Low
55473,86,76,26,38,21.0,Low
55474,75,79,82,88,4.8,Low
55475,82,33,84,26,20.8,Low
55476,62,68,90,11,17.83,Low
55477,67,55,50,46,19.67,Low
55478,47,23,81,58,39.13,Low
55479,39,49,53,19,37.3,Low
55480,88,61,65,10,16.0,Low
55481,39,73,88,45,27.1,Low
55482,35,37,64,99,36.43,Low
55483,40,52,33,83,33.77,Low
55484,88,52,37,71,15.5,Low
55485,59,98,74,62,17.53,Low
55486,83,62,99,95,0.7,Low
55487,35,50,20,29,44.43,Low
55488,87,94,67,48,11.8,Low
55489,83,66,82,81,5.5,Low
55490,82,76,63,48,12.6,Low
55491,86,85,48,67,13.7,Low
55492,65,45,98,45,14.23,Low
55493,63,95,24,68,24.8,Low
55494,52,35,62,86,30.27,Low
55495,65,92,90,38,13.53,Low
55496,32,73,76,95,28.23,Low
55497,82,94,84,95,3.7,Low
55498,52,59,53,65,25.17,Low
55499,91,50,95,30,8.0,Low
55500,80,36,49,99,18.7,Low
55501,56,97,62,62,21.53,Low
55502,71,54,32,10,24.73,Low
55503,62,22,37,18,44.53,Low
55504,87,62,46,98,11.0,Low
55505,42,95,29,22,39.6,Low
55506,32,69,91,84,26.33,Low
55507,98,59,54,68,12.4,Low
55508,33,68,93,25,31.3,Low
55509,59,20,99,37,33.03,Low
55510,67,75,59,86,13.87,Low
55511,68,29,72,20,29.93,Low
55512,91,92,93,93,2.1,Low
55513,73,35,24,49,30.37,Low
55514,98,25,98,63,19.1,Low
55515,63,31,24,11,41.9,Low
55516,83,74,57,87,9.9,Low
55517,45,72,74,49,26.3,Low
55518,57,97,99,36,16.2,Low
55519,69,35,47,14,31.4,Low
55520,85,91,69,73,8.9,Low
55521,75,43,65,34,17.8,Low
55522,52,29,34,46,43.47,Low
55523,43,86,88,65,22.97,Low
55524,94,27,55,91,23.7,Low
55525,97,66,77,11,13.5,Low
55526,59,45,95,27,19.83,Low
55527,95,38,54,56,20.8,Low
55528,35,45,33,62,41.53,Low
55529,55,41,61,87,25.17,Low
55530,67,78,55,54,17.87,Low
55531,78,52,31,30,20.8,Low
55532,62,36,23,53,35.43,Low
55533,89,55,57,17,16.9,Low
55534,64,55,34,90,20.07,Low
55535,41,85,39,86,31.73,Low
55536,89,32,48,87,22.5,Low
55537,73,75,57,35,16.17,Low
55538,90,41,20,38,27.6,Low
55539,93,54,90,84,3.6,Low
55540,57,49,98,82,12.4,Low
55541,81,47,36,89,15.7,Low
55542,48,24,43,90,42.4,Low
55543,76,42,79,60,13.0,Low
55544,76,42,35,64,21.4,Low
55545,30,33,46,87,46.3,Medium
55546,46,93,51,72,28.07,Low
55547,92,81,50,45,15.5,Low
55548,66,71,57,58,17.6,Low
55549,67,34,84,28,24.27,Low
55550,57,33,59,95,28.5,Low
55551,90,29,29,11,35.7,Low
55552,81,86,32,45,19.1,Low
55553,41,51,68,13,33.23,Low
55554,32,68,29,54,41.73,Low
55555,88,44,21,66,22.8,Low
55556,76,50,53,80,11.4,Low
55557,46,92,50,55,29.97,Low
55558,55,36,91,66,24.27,Low
55559,80,21,37,76,32.4,Low
55560,67,73,42,76,18.27,Low
55561,99,49,78,86,6.4,Low
55562,38,52,83,91,24.03,Low
55563,44,20,77,57,43.43,Low
55564,33,33,74,48,43.0,Low
55565,61,93,29,78,23.87,Low
55566,65,57,66,22,19.93,Low
55567,49,62,71,81,21.57,Low
55568,67,85,72,16,18.27,Low
55569,59,57,50,43,24.23,Low
55570,95,64,40,72,14.8,Low
55571,85,86,20,59,20.1,Low
55572,61,64,53,89,17.97,Low
55573,34,54,95,35,29.37,Low
55574,31,88,51,95,33.77,Low
55575,43,83,46,94,28.47,Low
55576,97,98,39,18,20.4,Low
55577,66,80,52,78,16.6,Low
55578,89,80,56,29,15.9,Low
55579,71,38,80,46,18.73,Low
55580,75,45,40,10,24.0,Low
55581,34,91,78,92,27.07,Low
55582,80,64,37,73,15.3,Low
55583,57,20,30,60,45.6,Medium
55584,91,98,78,22,12.2,Low
55585,46,33,43,66,40.47,Low
55586,78,83,69,42,12.0,Low
55587,70,39,69,97,15.77,Low
55588,68,61,29,53,22.63,Low
55589,59,67,42,43,25.83,Low
55590,56,64,56,72,21.73,Low
55591,71,79,74,55,11.83,Low
55592,39,52,86,21,29.9,Low
55593,56,20,95,20,37.13,Low
55594,50,98,77,88,19.13,Low
55595,69,26,67,17,32.5,Low
55596,48,39,63,39,34.5,Low
55597,76,43,58,83,14.3,Low
55598,55,41,78,42,26.27,Low
55599,60,38,36,81,29.9,Low
55600,53,91,78,51,21.03,Low
55601,48,67,64,60,25.6,Low
55602,67,22,31,76,37.27,Low
55603,36,30,97,84,35.0,Low
55604,59,81,70,91,15.43,Low
55605,71,56,92,11,12.63,Low
55606,56,89,93,52,16.33,Low
55607,57,84,21,81,27.3,Low
55608,35,95,26,80,38.13,Low
55609,82,27,91,55,20.1,Low
55610,49,82,47,21,32.37,Low
55611,67,36,69,80,20.87,Low
55612,43,75,85,22,27.87,Low
55613,86,61,90,44,7.6,Low
55614,91,36,25,44,29.0,Low
55615,38,90,57,42,34.13,Low
55616,96,31,97,44,17.6,Low
55617,37,30,63,58,43.87,Low
55618,86,92,46,56,15.2,Low
55619,48,87,34,55,32.1,Low
55620,30,88,63,43,37.1,Low
55621,64,49,93,97,8.17,Low
55622,35,52,55,83,32.03,Low
55623,64,95,92,36,13.87,Low
55624,81,49,81,44,10.0,Low
55625,59,56,40,20,28.53,Low
55626,77,45,43,99,14.5,Low
55627,63,40,99,49,17.7,Low
55628,38,67,53,34,35.73,Low
55629,49,65,80,77,20.17,Low
55630,62,68,64,50,19.13,Low
55631,95,55,75,73,7.7,Low
55632,99,39,58,51,19.9,Low
55633,95,46,22,31,24.9,Low
55634,59,74,26,38,29.53,Low
55635,53,79,67,86,19.73,Low
55636,47,42,30,40,39.73,Low
55637,97,51,38,25,19.9,Low
55638,98,28,85,51,21.1,Low
55639,85,77,67,45,12.1,Low
55640,53,52,41,57,27.83,Low
55641,51,56,91,47,19.9,Low
55642,40,97,80,59,26.77,Low
55643,55,24,96,35,33.57,Low
55644,39,59,45,41,36.1,Low
55645,52,78,73,88,18.87,Low
55646,36,38,61,26,43.2,Low
55647,62,41,97,29,20.03,Low
55648,86,80,54,11,18.1,Low
55649,45,52,95,64,20.6,Low
55650,68,81,48,54,18.73,Low
55651,86,88,31,75,16.3,Low
55652,88,71,78,94,5.0,Low
55653,69,50,92,60,8.8,Low
55654,88,38,90,78,11.4,Low
55655,99,88,43,67,14.7,Low
55656,77,49,49,69,13.9,Low
55657,73,28,88,28,23.87,Low
55658,58,28,27,78,39.07,Low
55659,47,43,47,52,34.53,Low
55660,70,52,94,17,12.17,Low
55661,64,61,90,71,10.77,Low
55662,74,90,66,51,12.23,Low
55663,32,33,92,78,36.93,Low
55664,45,78,39,18,36.4,Low
55665,84,68,33,45,18.9,Low
55666,62,60,80,96,11.33,Low
55667,54,78,87,29,20.9,Low
55668,40,22,73,68,44.07,Low
55669,51,34,56,73,33.9,Low
55670,63,25,29,51,40.5,Low
55671,59,34,66,63,28.63,Low
55672,54,40,35,52,35.0,Low
55673,39,46,53,73,33.7,Low
55674,47,81,93,94,16.93,Low
55675,92,93,57,71,11.5,Low
55676,49,60,28,14,36.87,Low
55677,46,51,89,10,26.67,Low
55678,32,96,78,59,31.43,Low
55679,69,76,83,59,10.7,Low
55680,65,21,21,97,38.83,Low
55681,42,98,78,13,30.7,Low
55682,82,58,63,45,12.9,Low
